ID,TEMP,HUMIDITY,TOTAL_CLOUD_COVER,L1_CLOUD_HEIGHT,L1_CLOUD_COVER,L2_CLOUD_HEIGHT,L2_CLOUD_COVER,L3_CLOUD_HEIGHT,L3_CLOUD_COVER,L4_CLOUD_HEIGHT,L4_CLOUD_COVER,DEW_POINT,MAX_WIND_SPEED,PRECIPITATION,PRECIPITATION_TYPE,PRESSURE_SEA_LEVEL,PRESSURE_STATION,VISIBILITY,WEATHER_TYPE,AVG_WIND_SPEED,AVG_WIND_DIRECTION,DIFFUSE_RADIATION,GLOBAL_RADIATION,SUNSHINE_DURATION,ZENITH,ELEVATION,AZIMUTH,TIMESTAMP,TARGET
6043,9.2,44,0,,,,,,,,,-2.4,4.5,0.0,,1023.2,990.1,31610,100,2.8,150,3.1,5.9,0.38,95.92,-5.92,270.33,2022-03-09 18:00:00+00:00,701.07
6044,6.5,53,0,,,,,,,,,-2.3,4.4,0.0,0,1023.7,990.3,26340,-1,2.7,130,0.0,0.0,0.0,105.53,-15.53,282.01,2022-03-09 19:00:00+00:00,0.0
6045,6.1,52,0,,,,,,,,,-3.1,4.9,0.0,0,1024.3,990.8,26610,-1,3.3,130,0.0,0.0,0.0,114.71,-24.71,294.61,2022-03-09 20:00:00+00:00,0.0
6046,6.0,46,0,,,,,,,,,-4.8,4.4,0.0,,1024.6,991.1,29770,-1,2.4,120,0.0,0.0,0.0,122.94,-32.94,308.91,2022-03-09 21:00:00+00:00,0.0
6047,6.2,44,0,,,,,,,,,-5.0,2.5,0.0,0,1024.9,991.4,29610,-1,0.9,80,0.0,0.0,0.0,129.51,-39.51,325.61,2022-03-09 22:00:00+00:00,0.0
6048,6.4,42,0,,,,,,,,,-5.5,3.0,0.0,0,1024.9,991.4,32900,-1,1.6,30,0.0,0.0,0.0,133.56,-43.56,344.9,2022-03-09 23:00:00+00:00,0.0
6049,4.6,48,0,,,,,,,,,-5.5,3.9,0.0,,1025.1,991.4,33440,-1,1.6,70,0.0,0.0,0.0,134.34,-44.34,5.71,2022-03-10 00:00:00+00:00,0.0
6050,2.6,58,0,,,,,,,,,-4.8,4.3,0.0,0,1025.6,991.6,30560,-1,2.6,20,0.0,0.0,0.0,131.67,-41.67,25.9,2022-03-10 01:00:00+00:00,0.0
6051,1.7,60,0,,,,,,,,,-5.3,4.5,0.0,0,1025.7,991.6,29530,-1,3.3,20,0.0,0.0,0.0,126.11,-36.11,43.8,2022-03-10 02:00:00+00:00,0.0
6052,-0.2,69,0,,,,,,,,,-5.2,4.3,0.0,,1025.9,991.6,24340,-1,2.7,30,0.0,0.0,0.0,118.51,-28.51,59.09,2022-03-10 03:00:00+00:00,0.0
6053,-0.4,70,0,,,,,,,,,-5.2,4.1,0.0,0,1025.8,991.5,25720,-1,2.7,20,0.0,0.0,0.0,109.67,-19.67,72.33,2022-03-10 04:00:00+00:00,0.0
6054,-0.6,69,0,,,,,,,,,-5.6,4.7,0.0,0,1026.1,991.7,27200,-1,3.3,20,0.0,0.0,0.0,100.18,-10.18,84.32,2022-03-10 05:00:00+00:00,0.0
6055,-1.2,73,0,,,,,,,,,-5.4,4.6,0.0,,1026.5,992.0,21490,-1,3.2,20,0.1,0.1,0.0,89.94,0.06,95.78,2022-03-10 06:00:00+00:00,0.0
6056,-1.3,74,0,,,,,,,,,-5.3,4.7,0.0,0,1026.8,992.3,20470,-1,2.9,20,6.3,13.4,0.62,80.89,9.11,107.39,2022-03-10 07:00:00+00:00,3674.35
6057,0.5,65,0,,,,,,,,,-5.3,4.0,0.0,0,1026.6,992.3,20900,-1,2.0,30,16.3,62.8,1.0,72.04,17.96,119.79,2022-03-10 08:00:00+00:00,16656.08
6058,4.1,58,0,,,,,,,,,-3.5,3.6,0.0,,1026.0,992.2,24810,-1,1.8,30,23.3,119.3,1.0,64.27,25.73,133.57,2022-03-10 09:00:00+00:00,33172.55
6059,6.9,48,0,,,,,,,,,-3.3,2.4,0.0,0,1025.1,991.7,25280,-1,1.1,50,28.4,167.7,1.0,58.21,31.79,149.2,2022-03-10 10:00:00+00:00,46916.42
6060,9.9,41,0,,,,,,,,,-2.7,2.5,0.0,0,1024.5,991.4,22830,-1,1.1,160,29.7,202.8,1.0,54.55,35.45,166.64,2022-03-10 11:00:00+00:00,53042.95
6061,12.4,32,0,,,,,,,,,-3.8,3.4,0.0,,1023.4,990.7,28060,-1,1.6,40,30.7,219.8,1.0,53.83,36.17,185.1,2022-03-10 12:00:00+00:00,57270.48
6062,15.3,22,0,,,,,,,,,-6.1,6.3,0.0,0,1022.3,989.9,29730,-1,2.4,360,28.1,220.0,1.0,56.18,33.82,203.16,2022-03-10 13:00:00+00:00,54899.8
6063,15.7,21,0,,,,,,,,,-6.6,8.4,0.0,0,1021.5,989.2,49610,-1,4.6,140,24.1,201.9,1.0,61.23,28.77,219.67,2022-03-10 14:00:00+00:00,42030.95
6064,15.5,24,0,,,,,,,,,-4.7,8.8,0.0,,1020.7,988.4,47640,-1,4.8,130,21.5,163.2,1.0,68.29,21.71,234.28,2022-03-10 15:00:00+00:00,26543.41
6065,15.3,23,0,,,,,,,,,-5.8,7.1,0.0,0,1020.3,988.0,62910,-1,3.6,110,17.6,110.7,1.0,76.7,13.3,247.25,2022-03-10 16:00:00+00:00,13353.06
6066,13.6,24,0,,,,,,,,,-6.5,8.6,0.0,0,1020.4,987.9,70230,-1,3.5,110,10.7,53.7,1.0,85.84,4.16,259.16,2022-03-10 17:00:00+00:00,5651.5
6067,11.0,31,0,,,,,,,,,-5.4,9.2,0.0,,1020.9,988.1,56360,-1,3.9,100,2.9,7.3,0.5,95.66,-5.66,270.63,2022-03-10 18:00:00+00:00,683.68
6068,10.3,32,0,,,,,,,,,-5.8,6.2,0.0,0,1020.9,988.0,55180,-1,3.3,90,0.0,0.0,0.0,105.27,-15.27,282.32,2022-03-10 19:00:00+00:00,0.0
6069,9.6,32,0,,,,,,,,,-6.1,6.0,0.0,0,1020.7,987.7,51530,-1,2.7,90,0.0,0.0,0.0,114.43,-24.43,294.92,2022-03-10 20:00:00+00:00,0.0
6070,8.8,34,0,,,,,,,,,-6.0,6.0,0.0,,1020.5,987.4,48930,-1,2.9,80,0.0,0.0,0.0,122.63,-32.63,309.21,2022-03-10 21:00:00+00:00,0.0
6071,8.8,33,0,,,,,,,,,-6.6,7.0,0.0,0,1020.0,986.9,50990,-1,4.0,60,0.0,0.0,0.0,129.17,-39.17,325.87,2022-03-10 22:00:00+00:00,0.0
6072,8.8,31,0,,,,,,,,,-7.2,6.2,0.0,0,1019.8,986.7,57700,-1,2.8,70,0.0,0.0,0.0,133.19,-43.19,345.08,2022-03-10 23:00:00+00:00,0.0
6242,4.5,78,8,7200,8,8710,8,,,,,1.0,9.1,0.0,0,1037.5,1003.4,21980,-1,5.6,30,0.0,0.0,0.0,128.49,-38.49,25.43,2022-03-18 01:00:00+00:00,0.0
6243,4.0,80,8,7340,8,8580,8,,,,,0.9,8.3,0.0,0,1037.7,1003.5,18800,-1,4.8,40,0.0,0.0,0.0,123.04,-33.04,42.69,2022-03-18 02:00:00+00:00,0.0
6244,3.7,82,8,7380,8,8550,8,,,,,0.9,7.2,0.0,,1038.0,1003.8,16630,-1,4.6,40,0.0,0.0,0.0,115.58,-25.58,57.65,2022-03-18 03:00:00+00:00,0.0
6245,3.4,84,8,7270,8,8900,8,,,,,1.0,7.3,0.0,0,1038.5,1004.2,12110,-1,4.8,40,0.0,0.0,0.0,106.84,-16.84,70.75,2022-03-18 04:00:00+00:00,0.0
6246,3.1,85,8,7260,8,8890,8,9440,8,,,0.9,6.0,0.0,0,1039.1,1004.8,12170,-1,4.2,40,0.0,0.0,0.0,97.41,-7.41,82.7,2022-03-18 05:00:00+00:00,0.0
6247,3.4,82,8,7520,8,9080,8,,,,,0.7,6.8,0.0,,1039.7,1005.4,15260,-1,4.1,50,0.3,0.3,0.0,87.46,2.54,94.17,2022-03-18 06:00:00+00:00,3.52
6248,3.3,83,8,7770,8,9020,8,,,,,0.7,4.8,0.0,0,1040.3,1006.0,17090,-1,2.8,50,11.9,13.2,0.0,78.09,11.91,105.84,2022-03-18 07:00:00+00:00,6364.58
6249,4.0,78,8,7840,8,9100,8,9740,8,,,0.6,7.8,0.0,0,1040.9,1006.6,24700,-1,3.6,40,38.1,44.6,0.0,69.14,20.86,118.38,2022-03-18 08:00:00+00:00,19954.65
6250,5.0,68,8,7590,8,9900,8,,,,,-0.3,9.6,0.0,,1041.0,1006.8,41220,-1,5.6,40,58.1,78.8,0.28,61.24,28.76,132.44,2022-03-18 09:00:00+00:00,32219.55
6251,6.0,59,5,8330,1,9940,5,,,,,-1.3,10.7,0.0,0,1040.8,1006.8,38470,-1,6.0,40,53.2,98.3,0.87,55.06,34.94,148.56,2022-03-18 10:00:00+00:00,33685.16
6252,9.0,51,0,,,,,,,,,-0.5,9.9,0.0,0,1040.5,1006.8,36130,-1,5.8,40,37.1,211.1,1.0,51.35,38.65,166.74,2022-03-18 11:00:00+00:00,58877.61
6253,11.1,37,0,,,,,,,,,-2.8,10.3,0.0,,1039.9,1006.5,39350,-1,5.3,40,28.0,252.3,1.0,50.72,39.28,186.05,2022-03-18 12:00:00+00:00,69984.18
6254,12.9,29,0,,,,,,,,,-4.9,13.4,0.0,0,1039.2,1006.0,58850,-1,6.8,40,24.4,245.7,1.0,53.29,36.71,204.83,2022-03-18 13:00:00+00:00,65160.01
6255,13.4,23,0,,,,,,,,,-7.3,16.6,0.0,0,1038.9,1005.8,74010,-1,9.5,50,22.8,223.3,1.0,58.6,31.4,221.79,2022-03-18 14:00:00+00:00,50290.27
6256,13.5,22,0,,,,,,,,,-8.0,15.3,0.0,,1038.5,1005.4,65100,-1,9.6,50,21.4,185.9,1.0,65.92,24.08,236.61,2022-03-18 15:00:00+00:00,33803.69
6257,13.4,22,0,,,,,,,,,-8.0,16.1,0.0,0,1038.4,1005.3,50080,-1,8.7,50,17.9,130.3,1.0,74.53,15.47,249.67,2022-03-18 16:00:00+00:00,19572.46
6258,12.3,23,0,,,,,,,,,-8.3,14.4,0.0,0,1038.9,1005.6,62860,-1,8.8,50,12.8,68.7,1.0,83.82,6.18,261.61,2022-03-18 17:00:00+00:00,7829.7
6259,11.1,25,0,,,,,,,,,-8.0,14.7,0.0,,1039.5,1006.1,67120,-1,8.6,50,4.8,14.5,0.72,93.61,-3.61,273.1,2022-03-18 18:00:00+00:00,1113.11
6260,10.3,30,0,,,,,,,,,-6.6,13.6,0.0,0,1039.9,1006.4,67250,-1,8.5,50,0.0,0.0,0.0,103.16,-13.16,284.81,2022-03-18 19:00:00+00:00,0.0
6261,9.3,36,0,,,,,,,,,-4.9,12.1,0.0,0,1040.4,1006.7,66220,-1,7.3,50,0.0,0.0,0.0,112.18,-22.18,297.41,2022-03-18 20:00:00+00:00,0.0
6262,8.6,39,0,,,,,,,,,-4.4,13.0,0.0,,1040.6,1006.9,62610,-1,7.5,50,0.0,0.0,0.0,120.16,-30.16,311.59,2022-03-18 21:00:00+00:00,0.0
6263,8.0,41,0,,,,,,,,,-4.5,10.5,0.0,0,1041.1,1007.3,59910,-1,6.0,50,0.0,0.0,0.0,126.41,-36.41,327.94,2022-03-18 22:00:00+00:00,0.0
6264,7.3,43,0,,,,,,,,,-4.3,11.3,0.0,0,1041.1,1007.2,54410,-1,5.3,50,0.0,0.0,0.0,130.16,-40.16,346.49,2022-03-18 23:00:00+00:00,0.0
6265,6.6,51,0,,,,,,,,,-2.9,8.5,0.0,,1041.0,1007.0,49110,-1,5.1,40,0.0,0.0,0.0,130.76,-40.76,6.23,2022-03-19 00:00:00+00:00,0.0
6266,6.3,56,0,,,,,,,,,-1.8,10.1,0.0,0,1040.8,1006.8,38720,-1,5.5,50,0.0,0.0,0.0,128.09,-38.09,25.38,2022-03-19 01:00:00+00:00,0.0
6267,5.8,60,0,,,,,,,,,-1.3,8.0,0.0,0,1040.6,1006.5,33680,-1,5.4,50,0.0,0.0,0.0,122.65,-32.65,42.57,2022-03-19 02:00:00+00:00,0.0
6268,4.9,61,0,,,,,,,,,-1.9,7.9,0.0,,1040.3,1006.1,42240,-1,5.4,50,0.0,0.0,0.0,115.21,-25.21,57.48,2022-03-19 03:00:00+00:00,0.0
6269,4.5,62,0,,,,,,,,,-2.2,9.2,0.0,0,1040.1,1005.9,46350,-1,6.6,30,0.0,0.0,0.0,106.49,-16.49,70.56,2022-03-19 04:00:00+00:00,0.0
6270,4.3,64,0,,,,,,,,,-1.9,10.3,0.0,0,1039.8,1005.6,32910,-1,7.2,40,0.0,0.0,0.0,97.06,-7.06,82.5,2022-03-19 05:00:00+00:00,0.0
6271,3.8,68,0,,,,,,,,,-1.6,10.0,0.0,,1040.0,1005.7,32710,-1,7.0,40,0.6,0.6,0.0,87.13,2.87,93.97,2022-03-19 06:00:00+00:00,154.62
6272,4.3,67,0,,,,,,,,,-1.3,9.4,0.0,0,1039.8,1005.6,33990,-1,6.7,40,10.5,24.8,0.8,77.74,12.26,105.65,2022-03-19 07:00:00+00:00,7656.9
6273,6.0,61,0,,,,,,,,,-1.0,9.8,0.0,0,1039.4,1005.4,36530,-1,6.8,30,19.9,83.6,1.0,68.77,21.23,118.2,2022-03-19 08:00:00+00:00,25131.4
6274,8.4,53,0,,,,,,,,,-0.7,11.0,0.0,,1039.0,1005.3,46030,-1,6.7,50,22.9,144.8,1.0,60.86,29.14,132.3,2022-03-19 09:00:00+00:00,43804.29
6275,10.5,45,0,,,,,,,,,-0.9,13.8,0.0,0,1038.2,1004.8,36390,-1,7.6,60,24.4,195.1,1.0,54.66,35.34,148.48,2022-03-19 10:00:00+00:00,58025.04
6276,11.2,42,0,,,,,,,,,-1.3,14.9,0.0,0,1037.3,1004.0,50220,-1,8.4,60,24.8,229.7,1.0,50.95,39.05,166.76,2022-03-19 11:00:00+00:00,64524.0
6277,12.0,32,0,,,,,,,,,-4.3,12.7,0.0,,1036.2,1003.0,54420,-1,7.5,60,24.0,245.1,1.0,50.33,39.67,186.18,2022-03-19 12:00:00+00:00,69861.23
6278,12.9,31,0,,,,,,,,,-3.7,12.8,0.0,0,1034.8,1001.7,56750,-1,7.7,60,21.9,242.5,1.0,52.93,37.07,205.06,2022-03-19 13:00:00+00:00,66596.64
6279,12.5,35,0,,,,,,,,,-2.5,12.7,0.0,0,1033.7,1000.6,75000,-1,7.3,50,23.2,219.6,1.0,58.28,31.72,222.07,2022-03-19 14:00:00+00:00,50988.1
6280,12.1,31,0,,,,,,,,,-4.4,12.3,0.0,,1033.0,999.9,44690,-1,7.7,50,23.4,182.0,1.0,65.63,24.37,236.91,2022-03-19 15:00:00+00:00,33568.92
6281,11.0,25,0,,,,,,,,,-8.5,14.1,0.0,0,1032.6,999.4,74410,-1,8.5,60,17.5,129.4,1.0,74.26,15.74,249.98,2022-03-19 16:00:00+00:00,19398.09
6282,9.7,28,2,2320,2,,,,,,,-8.0,15.0,0.0,0,1032.8,999.4,71300,-1,9.3,50,14.6,72.1,1.0,83.56,6.44,261.92,2022-03-19 17:00:00+00:00,9313.58
6283,7.9,34,2,1770,2,,,,,,,-6.9,14.3,0.0,,1033.1,999.5,58000,-1,8.9,60,8.0,18.0,0.72,93.36,-3.36,273.41,2022-03-19 18:00:00+00:00,1751.54
6284,6.7,44,0,,,,,,,,,-4.6,11.4,0.0,0,1033.1,999.4,56400,-1,6.6,60,0.1,0.1,0.0,102.9,-12.9,285.12,2022-03-19 19:00:00+00:00,0.0
6285,5.9,51,0,,,,,,,,,-3.6,12.4,0.0,0,1032.8,999.0,54170,-1,7.5,60,0.0,0.0,0.0,111.9,-21.9,297.72,2022-03-19 20:00:00+00:00,0.0
6286,5.3,56,0,,,,,,,,,-2.6,10.8,0.0,,1032.5,998.6,46700,-1,6.5,70,0.0,0.0,0.0,119.85,-29.85,311.89,2022-03-19 21:00:00+00:00,0.0
6287,5.0,60,6,2410,6,,,,,,,-2.1,11.9,0.0,6,1031.7,997.8,31380,123,5.2,60,0.0,0.0,0.0,126.06,-36.06,328.19,2022-03-19 22:00:00+00:00,0.0
6288,3.6,75,1,1550,1,,,,,,,-0.4,12.0,0.0,6,1031.2,997.2,20080,123,5.5,70,0.0,0.0,0.0,129.78,-39.78,346.66,2022-03-19 23:00:00+00:00,0.0
6289,3.5,73,6,1960,2,2390,4,2780,6,,,-0.9,8.6,0.0,,1030.1,996.1,26140,100,5.6,40,0.0,0.0,0.0,130.36,-40.36,6.29,2022-03-20 00:00:00+00:00,0.0
6290,3.3,70,6,2210,5,2710,6,,,,,-1.7,7.8,0.0,0,1029.3,995.3,26240,-1,4.9,40,0.0,0.0,0.0,127.69,-37.69,25.33,2022-03-20 01:00:00+00:00,0.0
6291,3.8,60,4,1770,3,2810,4,,,,,-3.2,9.6,0.0,0,1028.0,994.1,26710,-1,5.4,50,0.0,0.0,0.0,122.26,-32.26,42.44,2022-03-20 02:00:00+00:00,0.0
6292,4.1,56,7,1730,5,2060,7,,,,,-3.9,8.4,0.0,,1027.4,993.6,28740,-1,5.1,50,0.0,0.0,0.0,114.84,-24.84,57.31,2022-03-20 03:00:00+00:00,0.0
6293,3.9,56,7,1330,3,1850,7,,,,,-4.0,7.7,0.0,0,1027.1,993.2,27410,-1,4.7,40,0.0,0.0,0.0,106.13,-16.13,70.37,2022-03-20 04:00:00+00:00,0.0
6294,4.1,53,6,1570,1,2460,3,3000,6,,,-4.6,8.5,0.0,0,1026.7,992.9,30300,-1,5.5,50,0.0,0.0,0.0,96.71,-6.71,82.3,2022-03-20 05:00:00+00:00,0.0
6295,3.3,56,4,2110,3,2490,4,,,,,-4.6,7.0,0.0,,1026.8,992.9,31020,-1,4.5,40,0.6,0.7,0.0,86.8,3.2,93.77,2022-03-20 06:00:00+00:00,14.66
6296,4.0,54,8,2170,3,2870,7,4570,8,,,-4.5,6.9,0.0,0,1026.7,992.9,29050,-1,4.2,40,8.1,8.7,0.0,77.39,12.61,105.46,2022-03-20 07:00:00+00:00,3158.68
6297,4.4,60,7,1200,1,1670,7,2150,7,,,-2.6,4.5,0.0,6,1027.2,993.4,27490,123,1.5,50,10.9,12.0,0.0,68.41,21.59,118.02,2022-03-20 08:00:00+00:00,3648.89
6298,5.5,55,7,1370,6,1700,7,,,,,-2.9,8.4,0.0,,1027.3,993.6,23580,123,3.5,150,15.6,17.2,0.0,60.47,29.53,132.15,2022-03-20 09:00:00+00:00,9086.53
6299,7.7,62,8,820,6,2790,7,4940,8,,,0.9,11.4,0.1,6,1026.8,993.4,20580,123,6.7,160,46.9,52.9,0.02,54.26,35.74,148.4,2022-03-20 10:00:00+00:00,23360.61
6300,7.7,67,7,700,2,1160,5,1580,7,,,2.0,11.7,0.0,6,1027.1,993.7,17370,161,7.7,180,31.7,34.6,0.0,50.54,39.46,166.77,2022-03-20 11:00:00+00:00,21562.4
6301,9.4,65,7,830,5,2420,7,2900,7,,,3.2,11.5,0.0,,1027.2,994.0,18420,161,5.9,190,94.6,134.0,0.37,49.94,40.06,186.31,2022-03-20 12:00:00+00:00,48188.88
6302,9.4,71,8,770,5,950,7,2500,8,,,4.4,12.9,0.0,6,1027.7,994.5,18640,123,7.7,210,44.3,48.3,0.0,52.57,37.43,205.28,2022-03-20 13:00:00+00:00,23971.2
6303,9.5,66,7,1130,4,1480,7,2340,7,,,3.5,13.3,0.0,6,1028.1,994.9,20490,123,7.7,220,51.4,56.2,0.0,57.95,32.05,222.35,2022-03-20 14:00:00+00:00,29792.76
6304,9.2,69,8,2410,4,3010,8,3860,8,,,3.7,11.1,0.0,,1028.6,995.4,20510,123,5.8,230,68.1,78.3,0.05,65.33,24.67,237.21,2022-03-20 15:00:00+00:00,36921.6
6305,9.5,60,8,1600,6,3150,8,3850,8,,,2.1,6.9,0.0,0,1028.5,995.3,22640,-1,3.7,240,50.9,61.2,0.15,73.99,16.01,250.29,2022-03-20 16:00:00+00:00,23261.38
6306,8.8,55,6,2990,6,,,,,,,0.3,5.5,0.0,0,1028.6,995.3,28830,-1,2.3,240,25.7,36.8,0.33,83.31,6.69,262.23,2022-03-20 17:00:00+00:00,9323.46
6307,8.0,59,2,3070,2,,,,,,,0.6,2.3,0.0,,1029.0,995.6,16530,100,0.9,300,5.7,6.6,0.0,93.1,-3.1,273.73,2022-03-20 18:00:00+00:00,1068.75
6308,7.0,65,8,2730,3,3260,8,,,,,1.0,2.0,0.0,0,1029.6,996.1,25780,100,1.4,50,0.0,0.0,0.0,102.64,-12.64,285.43,2022-03-20 19:00:00+00:00,0.0
6309,7.1,67,8,2590,6,3160,8,,,,,1.3,3.0,0.0,0,1029.5,996.0,26320,-1,1.8,40,0.0,0.0,0.0,111.62,-21.62,298.03,2022-03-20 20:00:00+00:00,0.0
6310,6.9,67,8,2570,8,,,,,,,1.2,4.7,0.0,,1029.5,996.0,27020,100,2.8,20,0.0,0.0,0.0,119.54,-29.54,312.18,2022-03-20 21:00:00+00:00,0.0
6311,6.4,71,8,2780,8,,,,,,,1.5,3.3,0.0,0,1029.8,996.2,21400,-1,2.0,40,0.0,0.0,0.0,125.72,-35.72,328.45,2022-03-20 22:00:00+00:00,0.0
6312,6.6,70,8,2560,8,,,,,,,1.4,2.2,0.0,0,1029.9,996.3,24950,-1,1.6,60,0.0,0.0,0.0,129.4,-39.4,346.83,2022-03-20 23:00:00+00:00,0.0
6313,6.0,75,8,2170,1,2650,7,3180,8,,,1.9,4.1,0.0,,1030.2,996.5,21160,100,2.2,30,0.0,0.0,0.0,129.96,-39.96,6.35,2022-03-21 00:00:00+00:00,0.0
6314,5.7,76,8,2720,8,,,,,,,1.7,3.6,0.0,0,1030.3,996.6,21060,-1,2.0,30,0.0,0.0,0.0,127.29,-37.29,25.29,2022-03-21 01:00:00+00:00,0.0
6315,5.7,75,8,2220,4,2650,7,3170,8,,,1.7,3.4,0.0,0,1030.4,996.7,22220,-1,1.9,30,0.0,0.0,0.0,121.88,-31.88,42.32,2022-03-21 02:00:00+00:00,0.0
6316,5.4,78,7,1800,6,3180,7,,,,,1.9,2.8,0.0,,1030.6,996.8,20870,123,1.3,20,0.0,0.0,0.0,114.46,-24.46,57.14,2022-03-21 03:00:00+00:00,0.0
6317,5.3,78,8,2300,5,3180,8,,,,,1.8,2.3,0.0,0,1030.7,996.9,20100,-1,1.2,30,0.0,0.0,0.0,105.77,-15.77,70.18,2022-03-21 04:00:00+00:00,0.0
6318,4.7,83,8,2840,8,,,,,,,2.1,4.5,0.0,0,1031.3,997.4,17950,-1,1.7,60,0.0,0.0,0.0,96.36,-6.36,82.1,2022-03-21 05:00:00+00:00,0.0
6319,4.7,84,6,3180,6,,,,,,,2.3,3.9,0.0,,1031.7,997.8,17760,100,1.5,50,0.6,0.8,0.0,86.46,3.54,93.57,2022-03-21 06:00:00+00:00,18.45
6320,5.6,79,8,3140,8,,,,,,,2.3,3.5,0.0,0,1032.1,998.3,21500,-1,2.0,10,11.8,13.5,0.0,77.03,12.97,105.27,2022-03-21 07:00:00+00:00,6941.85
6321,6.8,77,8,3130,8,,,,,,,3.1,3.2,0.0,0,1032.5,998.9,19880,-1,1.5,40,35.0,39.4,0.0,68.04,21.96,117.85,2022-03-21 08:00:00+00:00,19796.11
6322,8.0,71,8,3170,8,,,,,,,3.0,2.1,0.0,,1032.6,999.1,23260,-1,0.9,360,65.9,73.6,0.0,60.09,29.91,132.01,2022-03-21 09:00:00+00:00,32474.05
6323,10.1,60,5,3180,3,8470,5,,,,,2.6,3.2,0.0,0,1032.3,999.0,25610,-1,1.3,310,88.2,143.7,0.42,53.87,36.13,148.32,2022-03-21 10:00:00+00:00,52321.83
6324,13.9,52,0,,,,,,,,,4.2,3.9,0.0,0,1031.6,998.8,33470,-1,2.0,260,53.3,212.3,1.0,50.14,39.86,166.79,2022-03-21 11:00:00+00:00,61328.26
6325,16.2,37,0,,,,,,,,,1.5,4.0,0.0,,1030.7,998.2,46870,-1,1.5,210,53.1,227.2,1.0,49.55,40.45,186.44,2022-03-21 12:00:00+00:00,66197.0
6326,17.3,37,0,,,,,,,,,2.4,7.6,0.0,0,1030.2,997.8,60520,-1,4.0,210,50.0,228.0,1.0,52.21,37.79,205.51,2022-03-21 13:00:00+00:00,63506.3
6327,17.3,36,0,,,,,,,,,2.1,8.1,0.0,0,1029.9,997.5,64710,-1,4.4,210,46.0,209.1,1.0,57.63,32.37,222.63,2022-03-21 14:00:00+00:00,50933.69
6328,17.7,34,0,,,,,,,,,1.7,6.2,0.0,,1029.4,997.1,58150,-1,2.8,220,42.2,170.9,1.0,65.04,24.96,237.52,2022-03-21 15:00:00+00:00,36016.88
6329,17.8,33,4,9520,4,,,,,,,1.5,4.4,0.0,0,1029.1,996.8,39490,-1,2.0,200,37.9,119.6,0.98,73.72,16.28,250.6,2022-03-21 16:00:00+00:00,23219.94
6330,17.0,35,0,,,,,,,,,1.3,4.1,0.0,0,1029.2,996.8,47640,-1,1.8,210,27.2,60.8,1.0,83.06,6.94,262.54,2022-03-21 17:00:00+00:00,12048.39
6331,15.0,40,7,9330,7,,,,,,,1.6,3.9,0.0,,1029.6,997.0,45570,-1,2.2,160,10.3,15.0,0.35,92.85,-2.85,274.04,2022-03-21 18:00:00+00:00,2846.25
6332,11.9,52,8,8690,8,,,,,,,2.5,3.6,0.0,0,1030.5,997.5,46350,-1,1.9,120,0.0,0.0,0.0,102.37,-12.37,285.75,2022-03-21 19:00:00+00:00,0.0
6333,11.9,52,8,8540,8,,,,,,,2.5,4.2,0.0,0,1030.9,997.9,36450,-1,2.8,140,0.0,0.0,0.0,111.34,-21.34,298.33,2022-03-21 20:00:00+00:00,0.0
6334,12.3,48,8,8420,8,,,,,,,1.7,3.1,0.0,,1031.1,998.1,34700,-1,1.5,60,0.0,0.0,0.0,119.22,-29.22,312.47,2022-03-21 21:00:00+00:00,0.0
6335,11.8,48,8,8100,8,,,,,,,1.3,2.8,0.0,0,1031.3,998.3,36010,-1,1.4,30,0.0,0.0,0.0,125.37,-35.37,328.7,2022-03-21 22:00:00+00:00,0.0
6336,11.0,51,8,8220,6,8800,8,,,,,1.3,3.7,0.0,0,1031.3,998.2,32360,-1,2.5,20,0.0,0.0,0.0,129.02,-39.02,347.0,2022-03-21 23:00:00+00:00,0.0
6337,8.6,61,8,9010,8,,,,,,,1.4,4.3,0.0,,1031.8,998.4,31520,-1,3.0,40,0.0,0.0,0.0,129.56,-39.56,6.41,2022-03-22 00:00:00+00:00,0.0
6338,7.6,65,8,8870,8,,,,,,,1.4,3.9,0.0,0,1032.0,998.5,28830,-1,2.0,50,0.0,0.0,0.0,126.89,-36.89,25.24,2022-03-22 01:00:00+00:00,0.0
6339,6.8,70,7,9620,7,,,,,,,1.8,3.6,0.0,0,1031.9,998.3,26500,-1,2.1,40,0.0,0.0,0.0,121.49,-31.49,42.19,2022-03-22 02:00:00+00:00,0.0
6340,6.7,70,6,9420,6,,,,,,,1.6,4.1,0.0,,1031.8,998.2,25620,-1,2.8,30,0.0,0.0,0.0,114.09,-24.09,56.98,2022-03-22 03:00:00+00:00,0.0
6341,5.4,74,0,,,,,,,,,1.2,3.7,0.0,0,1032.3,998.5,25130,-1,2.4,30,0.0,0.0,0.0,105.41,-15.41,70.0,2022-03-22 04:00:00+00:00,0.0
6342,4.6,79,0,,,,,,,,,1.2,4.0,0.0,0,1032.5,998.6,22190,-1,2.7,20,0.0,0.0,0.0,96.0,-6.0,81.9,2022-03-22 05:00:00+00:00,0.0
6343,4.2,79,0,,,,,,,,,0.9,3.9,0.0,,1032.9,998.9,23120,-1,2.8,30,1.2,1.4,0.0,86.12,3.88,93.38,2022-03-22 06:00:00+00:00,439.96
